,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
94960,Maharashtra Circle,Pune Region,Ahmednagar Division,Mahijalgaon B.O,414401,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.13,75.36
94961,Maharashtra Circle,Pune Region,Ahmednagar Division,Nimgaon Daku B.O,414401,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.15,75.38
94962,Maharashtra Circle,Pune Region,Ahmednagar Division,Gunore B.O,414306,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,18.94,74.25
94984,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Pohner B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.2279,76.0567
94985,Maharashtra Circle,Nagpur Region,Amaravati Division,Asra B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.86,77.49
94986,Maharashtra Circle,Nagpur Region,Amaravati Division,Tapovan B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.95,77.8
94987,Maharashtra Circle,Nagpur Region,Amaravati Division,Uttamsara B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.86,77.66
94988,Maharashtra Circle,Nagpur Region,Amaravati Division,Wadgaon Mahore B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.99,77.77
94989,Maharashtra Circle,Nagpur Region,Amaravati Division,Hiwara BK B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.66,77.7
94990,Maharashtra Circle,Nagpur Region,Amaravati Division,Januna B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.7,77.75
94991,Maharashtra Circle,Nagpur Region,Amaravati Division,Kajna B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.67,77.66
94992,Maharashtra Circle,Nagpur Region,Amaravati Division,Lohgaon B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.6,77.68
94993,Maharashtra Circle,Nagpur Region,Amaravati Division,Pimpalgaon Nipa B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.59,77.71
94994,Maharashtra Circle,Nagpur Region,Amaravati Division,Wadura B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.72,77.62
94995,Maharashtra Circle,Nagpur Region,Amaravati Division,Yerandgaon B.O,444701,BO,Delivery,AMRAVATI,MAHARASHTRA,20.77,77.87
94996,Maharashtra Circle,Nagpur Region,Amaravati Division,Bhankheda Khurd B.O,444904,BO,Delivery,AMRAVATI,MAHARASHTRA,20.88,77.84
94997,Maharashtra Circle,Nagpur Region,Amaravati Division,Palaskhed B.O,444904,BO,Delivery,AMRAVATI,MAHARASHTRA,20.95,77.93
94998,Maharashtra Circle,Nagpur Region,Amaravati Division,Pimpalkhuta B.O,444904,BO,Delivery,AMRAVATI,MAHARASHTRA,20.93,77.91
94999,Maharashtra Circle,Nagpur Region,Amaravati Division,Pohara B.O,444904,BO,Delivery,AMRAVATI,MAHARASHTRA,20.95,77.93
95000,Maharashtra Circle,Nagpur Region,Amaravati Division,Satephal B.O,444904,BO,Delivery,AMRAVATI,MAHARASHTRA,20.91,77.95
95001,Maharashtra Circle,Nagpur Region,Amaravati Division,Anjansingi B.O,444709,BO,Delivery,AMRAVATI,MAHARASHTRA,20.92,78.14
95002,Maharashtra Circle,Nagpur Region,Amaravati Division,Anjanwati B.O,444709,BO,Delivery,AMRAVATI,MAHARASHTRA,20.91,78.09
95003,Maharashtra Circle,Nagpur Region,Amaravati Division,Jalka Patache B.O,444709,BO,Delivery,AMRAVATI,MAHARASHTRA,20.71,78.17
95004,Maharashtra Circle,Nagpur Region,Amaravati Division,Juna Dhamangaon B.O,444709,BO,Delivery,AMRAVATI,MAHARASHTRA,20.81,78.13
95005,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kini B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.2279,76.0567
95006,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Dahyala B.O,431137,BO,Delivery,JALNA,MAHARASHTRA,19.614276,75.78501
95007,Maharashtra Circle,Nagpur Region,Amaravati Division,Ganori B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.86,77.62
95008,Maharashtra Circle,Nagpur Region,Amaravati Division,Kathora B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.9,77.55
95009,Maharashtra Circle,Nagpur Region,Amaravati Division,Kawatha B.O,444602,BO,Delivery,AMRAVATI,MAHARASHTRA,20.89,77.67
95010,Maharashtra Circle,Pune Region,Shrirampur Division,Savali Vihir BK B.O,423109,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.81434,74.470147
95011,Maharashtra Circle,Pune Region,Shrirampur Division,Savali Vihir Farm B.O,423109,BO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.81665,74.4654179
95078,Maharashtra Circle,Aurangabad Region,Beed Division,Mangwadgaon B.O,431123,BO,Delivery,BEED,MAHARASHTRA,18.620771,76.044993
95079,Maharashtra Circle,Aurangabad Region,Beed Division,Massajog B.O,431123,BO,Delivery,BEED,MAHARASHTRA,18.75431,75.956654
95080,Maharashtra Circle,Aurangabad Region,Beed Division,Salegaon B.O,431123,BO,Delivery,BEED,MAHARASHTRA,18.6681,76.056597
95081,Maharashtra Circle,Aurangabad Region,Beed Division,Shindi B.O,431123,BO,Delivery,BEED,MAHARASHTRA,18.714236,76.064378
95082,Maharashtra Circle,Aurangabad Region,Beed Division,Kittiadgaon B.O,431142,BO,Delivery,BEED,MAHARASHTRA,19.22244,76.151563
95083,Maharashtra Circle,Aurangabad Region,Beed Division,Phulepimpalgoan B.O,431142,BO,Delivery,BEED,MAHARASHTRA,19.187794,76.178736
95084,Maharashtra Circle,Aurangabad Region,Beed Division,Anjandoha B.O,431124,BO,Delivery,BEED,MAHARASHTRA,18.351893,75.097615
95085,Maharashtra Circle,Aurangabad Region,Beed Division,Asardoha B.O,431124,BO,Delivery,BEED,MAHARASHTRA,18.820991,76.255153
95086,Maharashtra Circle,Aurangabad Region,Beed Division,Bhogalwadi B.O,431124,BO,Delivery,BEED,MAHARASHTRA,18.931036,76.172617
95090,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Rui B.O,422305,BO,Delivery,NASHIK,MAHARASHTRA,20.0334,74.27465
95091,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Angangaon B.O,423401,BO,Delivery,NASHIK,MAHARASHTRA,20.02594,74.42965
95092,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Jalgaon Neur B.O,423401,BO,Delivery,NASHIK,MAHARASHTRA,20.02594,74.42965
95093,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Nagda B.O,423401,BO,Delivery,NASHIK,MAHARASHTRA,20.043625,74.486124
95094,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Pimpalgaon Jalal B.O,423401,BO,Delivery,NASHIK,MAHARASHTRA,20.02594,74.42965
95095,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Kaulane B.O,423205,BO,Delivery,NASHIK,MAHARASHTRA,20.5499429,74.528744
95096,Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Rajmane B.O,423205,BO,Delivery,NASHIK,MAHARASHTRA,20.5499429,74.528744
95178,Maharashtra Circle,Goa-Panaji Region,SINDHUDURG DIVISION,Kolgaon B.O,416519,BO,Delivery,SINDHUDURG,MAHARASHTRA,15.93,73.81
95195,Maharashtra Circle,Aurangabad Region,Beed Division,Chikhalbeed B. O.,431144,BO,Delivery,BEED,MAHARASHTRA,18.9645,76.288459
95196,Maharashtra Circle,Aurangabad Region,Beed Division,Kari B.O,431124,BO,Delivery,BEED,MAHARASHTRA,18.951488,76.173942
95197,Maharashtra Circle,Aurangabad Region,Beed Division,Adgaon B. O.,431153,BO,Delivery,BEED,MAHARASHTRA,20.039238,73.856609
95198,Maharashtra Circle,Aurangabad Region,Beed Division,Jawalgaon B.O,431517,BO,Delivery,BEED,MAHARASHTRA,18.682853,76.491009
95199,Maharashtra Circle,Aurangabad Region,Beed Division,Ladewadgaon B.O,431517,BO,Delivery,BEED,MAHARASHTRA,18.75353,76.253974
95200,Maharashtra Circle,Aurangabad Region,Beed Division,Lokhandi Sawargaon B.O,431517,BO,Delivery,BEED,MAHARASHTRA,18.692497,76.317156
95201,Maharashtra Circle,Aurangabad Region,Beed Division,Deola B.O,431523,BO,Delivery,BEED,MAHARASHTRA,19.056508,76.276694
95202,Maharashtra Circle,Aurangabad Region,Beed Division,Dhanora  BO,431523,BO,Delivery,BEED,MAHARASHTRA,18.686632,76.785587
95203,Maharashtra Circle,Aurangabad Region,Beed Division,Ashta Harinarayan B.O,414203,BO,Delivery,BEED,MAHARASHTRA,18.786983,75.294934
95204,Maharashtra Circle,Aurangabad Region,Beed Division,Bhalwani B.O,414203,BO,Delivery,BEED,MAHARASHTRA,18.910675,75.699349
95205,Maharashtra Circle,Aurangabad Region,Beed Division,Brahmagaon B.O,414203,BO,Delivery,BEED,MAHARASHTRA,18.801019,75.159957
95206,Maharashtra Circle,Aurangabad Region,Beed Division,Doithan B.O,414203,BO,Delivery,BEED,MAHARASHTRA,18.961678,75.201959
95207,Maharashtra Circle,Aurangabad Region,Beed Division,Tadsonna B.O,431153,BO,Delivery,BEED,MAHARASHTRA,19.043791,75.9739
95208,Maharashtra Circle,Aurangabad Region,Beed Division,Chartha B.O,431153,BO,Delivery,BEED,MAHARASHTRA,18.962857,75.661538
95209,Maharashtra Circle,Aurangabad Region,Beed Division,Pimpalwadi B.O,431153,BO,Delivery,BEED,MAHARASHTRA,18.923772,75.685898
95210,Maharashtra Circle,Aurangabad Region,Beed Division,Morgaon B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.814685,75.69644
95211,Maharashtra Circle,Aurangabad Region,Beed Division,Pimpalgaon Ghat B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.670931,75.638266
95212,Maharashtra Circle,Aurangabad Region,Beed Division,Shirurghat B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.678123,75.882442
95213,Maharashtra Circle,Aurangabad Region,Beed Division,Waghebabhulgaon B.O,431126,BO,Delivery,BEED,MAHARASHTRA,18.71584,75.835458
95214,Maharashtra Circle,Aurangabad Region,Beed Division,Mohkhed B.O,431128,BO,Delivery,BEED,MAHARASHTRA,18.875097,76.259498
95215,Maharashtra Circle,Aurangabad Region,Beed Division,Pimpri BK B.O,431128,BO,Delivery,BEED,MAHARASHTRA,18.98736,76.382478
95216,Maharashtra Circle,Aurangabad Region,Beed Division,Pattiwadgaon B.O,431519,BO,Delivery,BEED,MAHARASHTRA,18.6867,76.609139
95217,Maharashtra Circle,Aurangabad Region,Beed Division,Poos B.O,431519,BO,Delivery,BEED,MAHARASHTRA,18.754922,76.482335
95218,Maharashtra Circle,Aurangabad Region,Beed Division,Salunkwadi B.O,431519,BO,Delivery,BEED,MAHARASHTRA,18.697058,76.551352
95219,Maharashtra Circle,Aurangabad Region,Beed Division,Hirapur B.O,431143,BO,Delivery,BEED,MAHARASHTRA,19.129172,75.745871
95220,Maharashtra Circle,Aurangabad Region,Beed Division,Kolgaon B.O,431143,BO,Delivery,BEED,MAHARASHTRA,19.159733,75.627355
95221,Maharashtra Circle,Aurangabad Region,Beed Division,Madalmohi B.O,431143,BO,Delivery,BEED,MAHARASHTRA,19.162153,75.703711
95222,Maharashtra Circle,Aurangabad Region,Beed Division,Padalsingi B.O,431143,BO,Delivery,BEED,MAHARASHTRA,19.152947,75.755671
95265,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Parundi B.O,431121,BO,Delivery,AURANGABAD,MAHARASHTRA,19.483307,75.383293
95266,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Dongaon,423702,BO,Delivery,AURANGABAD,MAHARASHTRA,,
95267,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Changatpuri B.O,431107,BO,Delivery,AURANGABAD,MAHARASHTRA,19.4254456,75.3849272
95268,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Wadwali B.O,431107,BO,Delivery,AURANGABAD,MAHARASHTRA,19.483307,75.383293
95269,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Katpur B.O,431148,BO,Delivery,AURANGABAD,MAHARASHTRA,19.56145,75.43761
95270,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Pimpalwadi (Pirachi) B.O,431148,BO,Delivery,AURANGABAD,MAHARASHTRA,19.5310552,75.3805567
95271,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Dahegaon B.O,423703,BO,Delivery,AURANGABAD,MAHARASHTRA,,
95272,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Karanjgaon B.O,423703,BO,Delivery,AURANGABAD,MAHARASHTRA,19.9289269,74.717625
95273,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Shivrai B.O,423703,BO,Delivery,AURANGABAD,MAHARASHTRA,19.88565,74.8575
95274,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Dhamangaon B.O,431111,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
95275,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Jategaon B.O,431111,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
95276,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Kingaon B.O,431111,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
95277,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Pathri B.O,431111,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
95278,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Pimpalgaon Gangdev B.O,431111,BO,Delivery,AURANGABAD,MAHARASHTRA,19.46667,76.52683
95279,Maharashtra Circle,Aurangabad Region,Aurangabad Division,SHIRODI KH. B.O,431152,BO,Delivery,AURANGABAD,MAHARASHTRA,19.9386778,75.35724
95280,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Mahora B.O,431104,BO,Delivery,AURANGABAD,MAHARASHTRA,20.266706,75.133294
95281,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Sarola B.O,431104,BO,Delivery,AURANGABAD,MAHARASHTRA,20.266706,75.133294
95282,Maharashtra Circle,Aurangabad Region,Nanded Division,Kasarkheda B.O,431750,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95283,Maharashtra Circle,Aurangabad Region,Nanded Division,Loni B.O,431704,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95284,Maharashtra Circle,Aurangabad Region,Nanded Division,Barasgaon B.O,431745,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95285,Maharashtra Circle,Aurangabad Region,Nanded Division,Dabhad B.O,431745,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95286,Maharashtra Circle,Aurangabad Region,Nanded Division,Kautha B.O,431746,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95287,Maharashtra Circle,Aurangabad Region,Nanded Division,Sawaleshwar B.O,431746,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95288,Maharashtra Circle,Aurangabad Region,Nanded Division,Kini B.O,431801,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95289,Maharashtra Circle,Aurangabad Region,Nanded Division,Belkoni BK B.O,431710,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95290,Maharashtra Circle,Aurangabad Region,Nanded Division,Dongaon KH B.O,431710,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95291,Maharashtra Circle,Aurangabad Region,Nanded Division,Sawali B.O,431710,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95292,Maharashtra Circle,Aurangabad Region,Nanded Division,Ritha B.O,431810,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95293,Maharashtra Circle,Aurangabad Region,Nanded Division,Singarwadi B.O,431810,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95294,Maharashtra Circle,Aurangabad Region,Nanded Division,Bhayegaon B.O,431717,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95295,Maharashtra Circle,Aurangabad Region,Nanded Division,Hottal B.O,431717,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95296,Maharashtra Circle,Aurangabad Region,Nanded Division,Tadkhel B.O,431717,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95297,Maharashtra Circle,Aurangabad Region,Nanded Division,Hussa B.O,431809,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95298,Maharashtra Circle,Aurangabad Region,Nanded Division,Mangnali B.O,431809,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95299,Maharashtra Circle,Aurangabad Region,Nanded Division,Raher B.O,431809,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95300,Maharashtra Circle,Aurangabad Region,Nanded Division,Marwali B.O,431722,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95301,Maharashtra Circle,Aurangabad Region,Nanded Division,Mugaon B.O,431722,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95302,Maharashtra Circle,Aurangabad Region,Nanded Division,Tembhurni B.O,431722,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95303,Maharashtra Circle,Aurangabad Region,Nanded Division,Bendi B.O,431811,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95304,Maharashtra Circle,Aurangabad Region,Nanded Division,Darsangvi B.O,431811,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95305,Maharashtra Circle,Aurangabad Region,Nanded Division,Gorlegaon B.O,431712,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95306,Maharashtra Circle,Aurangabad Region,Nanded Division,Kawana B.O,431712,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95307,Maharashtra Circle,Aurangabad Region,Nanded Division,Manatha B.O,431712,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95308,Maharashtra Circle,Aurangabad Region,Nanded Division,Talang B.O,431712,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95309,Maharashtra Circle,Aurangabad Region,Nanded Division,Bhutan Hipparga B.O,431741,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95310,Maharashtra Circle,Aurangabad Region,Nanded Division,Kunmarpalli B.O,431741,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95311,Maharashtra Circle,Aurangabad Region,Nanded Division,Shilvani B.O,431741,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95312,Maharashtra Circle,Aurangabad Region,Nanded Division,Sawana B.O,431802,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95313,Maharashtra Circle,Aurangabad Region,Nanded Division,Gondjevali B.O,431803,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95314,Maharashtra Circle,Aurangabad Region,Nanded Division,Iregaon B.O,431803,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95315,Maharashtra Circle,Aurangabad Region,Nanded Division,Malakjamb B.O,431803,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95316,Maharashtra Circle,Aurangabad Region,Nanded Division,Totamba B.O,431803,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95317,Maharashtra Circle,Aurangabad Region,Nanded Division,Walki B.O,431803,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95318,Maharashtra Circle,Aurangabad Region,Nanded Division,Bahadarpura B.O,431714,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95319,Maharashtra Circle,Aurangabad Region,Nanded Division,Gaul B.O,431714,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95320,Maharashtra Circle,Aurangabad Region,Nanded Division,Panshewadi B.O,431714,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95321,Maharashtra Circle,Aurangabad Region,Nanded Division,Shekapur B.O,431714,BO,Delivery,NANDED,MAHARASHTRA,19.2,77.4
95322,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Bodhegaon B.O,431151,BO,Delivery,AURANGABAD,MAHARASHTRA,20.21615,75.49665
95323,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Khamgaon,431215,BO,Delivery,AURANGABAD,MAHARASHTRA,,
95324,Maharashtra Circle,Aurangabad Region,Aurangabad Division,Assegaon B.O,431002,BO,Delivery,AURANGABAD,MAHARASHTRA,19.8761733,75.3433059
95325,Maharashtra Circle,Pune Region,Satara Division,Varud B.O,415527,BO,Delivery,SATARA,MAHARASHTRA,17.6544353,74.3675396
95326,Maharashtra Circle,Pune Region,Satara Division,Gove B.O,415015,BO,Delivery,SATARA,MAHARASHTRA,17.69555,73.9512
95327,Maharashtra Circle,Pune Region,Satara Division,Kidgaon B.O,415015,BO,Delivery,SATARA,MAHARASHTRA,17.691408,74.000931
95328,Maharashtra Circle,Pune Region,Satara Division,Nagewadi B.O,415015,BO,Delivery,SATARA,MAHARASHTRA,17.7979206,73.9603897
95329,Maharashtra Circle,Pune Region,Satara Division,Varye B.O,415015,BO,Delivery,SATARA,MAHARASHTRA,17.733701,73.9848093
95330,Maharashtra Circle,Pune Region,Satara Division,Khed BK B.O,415521,BO,Delivery,SATARA,MAHARASHTRA,18.07225,74.13675
95331,Maharashtra Circle,Pune Region,Satara Division,Koparde (Lonand) B.O,415521,BO,Delivery,SATARA,MAHARASHTRA,18.07225,74.13675
95332,Maharashtra Circle,Pune Region,Satara Division,Pimpre BK B.O,415521,BO,Delivery,SATARA,MAHARASHTRA,18.6215996,73.7622043
95333,Maharashtra Circle,Pune Region,Satara Division,Birmani B.O,412806,BO,Delivery,SATARA,MAHARASHTRA,17.91412,73.62325
95334,Maharashtra Circle,Pune Region,Satara Division,Birwadi B.O,412806,BO,Delivery,SATARA,MAHARASHTRA,17.897296,73.6334808
95335,Maharashtra Circle,Pune Region,Satara Division,Gavdoshi B.O,412806,BO,Delivery,SATARA,MAHARASHTRA,17.91412,73.62325
95336,Maharashtra Circle,Pune Region,Satara Division,Gogave B.O,412806,BO,Delivery,SATARA,MAHARASHTRA,17.8797219,74.5902575
95337,Maharashtra Circle,Pune Region,Satara Division,Taldeo B.O,412806,BO,Delivery,SATARA,MAHARASHTRA,17.91412,73.62325
95382,Maharashtra Circle,Pune Region,Pune Moffusil Division,Gunjalwadi B.O,412401,BO,Delivery,PUNE,MAHARASHTRA,18.3677,73.77395
95383,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pimpalgaon Tarfa Narayangaon B.O,412401,BO,Delivery,PUNE,MAHARASHTRA,18.3677,73.77395
95384,Maharashtra Circle,Pune Region,Pune Moffusil Division,Nirgudsar B.O,412406,BO,Delivery,PUNE,MAHARASHTRA,18.975906,74.0447
95385,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pargaon Tarfe Avasari B.O,412406,BO,Delivery,PUNE,MAHARASHTRA,18.5597834,74.3733882
95386,Maharashtra Circle,Pune Region,Pune Moffusil Division,Saval B.O,413133,BO,Delivery,PUNE,MAHARASHTRA,18.10683,75.77747
95387,Maharashtra Circle,Pune Region,Pune Moffusil Division,Barhanpur B.O,413102,BO,Delivery,PUNE,MAHARASHTRA,18.150009,74.583291
95388,Maharashtra Circle,Pune Region,Pune Moffusil Division,Dorlewadi B.O,413102,BO,Delivery,PUNE,MAHARASHTRA,18.20715,74.5882
95389,Maharashtra Circle,Pune Region,Pune Moffusil Division,Nirawaghaj B.O,413102,BO,Delivery,PUNE,MAHARASHTRA,18.15001,74.583291
95390,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pimpali B.O,413102,BO,Delivery,PUNE,MAHARASHTRA,18.150007,74.583293
95391,Maharashtra Circle,Pune Region,Pune Moffusil Division,Tandulwadi B.O,413102,BO,Delivery,PUNE,MAHARASHTRA,18.191325,74.57937
95392,Maharashtra Circle,Pune Region,Pune Moffusil Division,Undawadi K P B.O,413102,BO,Delivery,PUNE,MAHARASHTRA,18.5364374,74.2645728
95393,Maharashtra Circle,Pune Region,Pune Moffusil Division,Pimpri BK B.O,413103,BO,Delivery,PUNE,MAHARASHTRA,18.811444,73.847787
95394,Maharashtra Circle,Pune Region,Pune Moffusil Division,Sarati B.O,413103,BO,Delivery,PUNE,MAHARASHTRA,18.12,75.03
95395,Maharashtra Circle,Pune Region,Pune Moffusil Division,Shetphal Haveli B.O,413103,BO,Delivery,PUNE,MAHARASHTRA,17.997276,74.977744
95396,Maharashtra Circle,Pune Region,Pune Moffusil Division,Watluj B.O,413105,BO,Delivery,PUNE,MAHARASHTRA,18.4630616,74.5788829
95397,Maharashtra Circle,Pune Region,Pune Moffusil Division,Khanapur B.O,412206,BO,Delivery,PUNE,MAHARASHTRA,18.1116564,73.8596061
95398,Maharashtra Circle,Pune Region,Pune Moffusil Division,Male B.O,412206,BO,Delivery,PUNE,MAHARASHTRA,18.2243,73.685995
95399,Maharashtra Circle,Pune Region,Pune Moffusil Division,Titeghar B.O,412206,BO,Delivery,PUNE,MAHARASHTRA,18.033484,73.769481
95400,Maharashtra Circle,Pune Region,Pune Moffusil Division,Utroli B.O,412206,BO,Delivery,PUNE,MAHARASHTRA,18.133765,73.861754
95401,Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Dalache B.O,412206,BO,Delivery,PUNE,MAHARASHTRA,18.738736,73.64273
95403,Maharashtra Circle,Pune Region,Pune Moffusil Division,Bori BK B.O,412411,BO,Delivery,PUNE,MAHARASHTRA,19.109805,74.107811
95404,Maharashtra Circle,Pune Region,Pune Moffusil Division,Rajuri B.O,412411,BO,Delivery,PUNE,MAHARASHTRA,19.149925,74.139778
95405,Maharashtra Circle,Pune Region,Pune Moffusil Division,Charoli BK B.O,412105,BO,Delivery,PUNE,MAHARASHTRA,18.6856,73.9441
95406,Maharashtra Circle,Pune Region,Pune Moffusil Division,Chimbli B.O,412105,BO,Delivery,PUNE,MAHARASHTRA,18.840506,73.907188
95407,Maharashtra Circle,Pune Region,Pune Moffusil Division,Dhanore B.O,412105,BO,Delivery,PUNE,MAHARASHTRA,18.658572,73.928634
